Id,Label,Layer,Layer_Seq,Addr
_cgo_8aa400f2462b_Cfunc_llama_set_adapter_lora,_cgo_8aa400f2462b_Cfunc_llama_set_adapter_lora,go_cgo_bridge,L1_165,0000000001878c20
_cgo_8aa400f2462b_Cfunc_llama_set_cross_attention,_cgo_8aa400f2462b_Cfunc_llama_set_cross_attention,go_cgo_bridge,L1_166,0000000001878c60
_cgo_8aa400f2462b_Cfunc_llama_synchronize,_cgo_8aa400f2462b_Cfunc_llama_synchronize,go_cgo_bridge,L1_167,0000000001878c70
_cgo_8aa400f2462b_Cfunc_llama_tokenize,_cgo_8aa400f2462b_Cfunc_llama_tokenize,go_cgo_bridge,L1_169,0000000001878cc0
_cgo_8aa400f2462b_Cfunc_llama_token_to_piece,_cgo_8aa400f2462b_Cfunc_llama_token_to_piece,go_cgo_bridge,L1_168,0000000001878c80
_cgo_8aa400f2462b_Cfunc_llama_vocab_get_add_bos,_cgo_8aa400f2462b_Cfunc_llama_vocab_get_add_bos,go_cgo_bridge,L1_170,0000000001878d10
_cgo_8aa400f2462b_Cfunc_llama_vocab_is_eog,_cgo_8aa400f2462b_Cfunc_llama_vocab_is_eog,go_cgo_bridge,L1_171,0000000001878d40
_cgo_8aa400f2462b_Cfunc_llama_vocab_n_tokens,_cgo_8aa400f2462b_Cfunc_llama_vocab_n_tokens,go_cgo_bridge,L1_172,0000000001878d70
_cgo_8aa400f2462b_Cfunc_llava_image_embed_free,_cgo_8aa400f2462b_Cfunc_llava_image_embed_free,go_cgo_bridge,L1_173,0000000001878da0
_cgo_8aa400f2462b_Cfunc_llava_image_embed_make_with_bytes,_cgo_8aa400f2462b_Cfunc_llava_image_embed_make_with_bytes,go_cgo_bridge,L1_174,0000000001878db0
_cgo_8aa400f2462b_Cfunc_mllama_free,_cgo_8aa400f2462b_Cfunc_mllama_free,go_cgo_bridge,L1_175,0000000001878df0
_cgo_8aa400f2462b_Cfunc_mllama_image_encode,_cgo_8aa400f2462b_Cfunc_mllama_image_encode,go_cgo_bridge,L1_176,0000000001878e00
_cgo_8aa400f2462b_Cfunc_mllama_image_free,_cgo_8aa400f2462b_Cfunc_mllama_image_free,go_cgo_bridge,L1_177,0000000001878e40
_cgo_8aa400f2462b_Cfunc_mllama_image_init,_cgo_8aa400f2462b_Cfunc_mllama_image_init,go_cgo_bridge,L1_178,0000000001878e50
_cgo_8aa400f2462b_Cfunc_mllama_image_load_from_data,_cgo_8aa400f2462b_Cfunc_mllama_image_load_from_data,go_cgo_bridge,L1_179,0000000001878e80
_cgo_8aa400f2462b_Cfunc_mllama_model_load,_cgo_8aa400f2462b_Cfunc_mllama_model_load,go_cgo_bridge,L1_180,0000000001878ed0
_cgo_8aa400f2462b_Cfunc_mllama_n_embd,_cgo_8aa400f2462b_Cfunc_mllama_n_embd,go_cgo_bridge,L1_181,0000000001878f00
_cgo_8aa400f2462b_Cfunc_mllama_n_positions,_cgo_8aa400f2462b_Cfunc_mllama_n_positions,go_cgo_bridge,L1_182,0000000001878f30
_cgo_8aa400f2462b_Cfunc_mllama_n_tiles,_cgo_8aa400f2462b_Cfunc_mllama_n_tiles,go_cgo_bridge,L1_183,0000000001878f60
_cgo_8aa400f2462b_Cfunc_schema_to_grammar,_cgo_8aa400f2462b_Cfunc_schema_to_grammar,go_cgo_bridge,L1_184,0000000001878f90
_cgo_8aa400f2462b_Cmacro_NULL,_cgo_8aa400f2462b_Cmacro_NULL,go_cgo_bridge,L1_185,0000000001878370
_cgo_bdbee25190be_Cfunc_mygetgrgid_r,_cgo_bdbee25190be_Cfunc_mygetgrgid_r,go_cgo_bridge,L1_186,0000000001877ef0
_cgo_bdbee25190be_Cfunc_mygetgrnam_r,_cgo_bdbee25190be_Cfunc_mygetgrnam_r,go_cgo_bridge,L1_187,0000000001877f90
_cgo_bdbee25190be_Cfunc_mygetgrouplist,_cgo_bdbee25190be_Cfunc_mygetgrouplist,go_cgo_bridge,L1_188,00000000018781c0
_cgo_bdbee25190be_Cfunc_mygetpwnam_r,_cgo_bdbee25190be_Cfunc_mygetpwnam_r,go_cgo_bridge,L1_189,0000000001878030
_cgo_bdbee25190be_Cfunc_mygetpwuid_r,_cgo_bdbee25190be_Cfunc_mygetpwuid_r,go_cgo_bridge,L1_190,00000000018780e0
_cgo_bdbee25190be_Cfunc_sysconf,_cgo_bdbee25190be_Cfunc_sysconf,go_cgo_bridge,L1_191,0000000001878190
_cgoexp_2b3a270d8ee9_sink,_cgoexp_2b3a270d8ee9_sink,go_cgo_bridge,L1_211,0000000000aa60c0
_cgoexp_8aa400f2462b_llamaLog,_cgoexp_8aa400f2462b_llamaLog,go_cgo_bridge,L1_212,0000000000ab3200
_cgoexp_8aa400f2462b_llamaProgressCallback,_cgoexp_8aa400f2462b_llamaProgressCallback,go_cgo_bridge,L1_213,0000000000ab3260
_cgo_get_context_function,_cgo_get_context_function,go_cgo_bridge,L1_192,0000000001877760
_cgo_get_symbolizer_function,_cgo_get_symbolizer_function,go_cgo_bridge,L1_193,0000000001877770
_cgo_get_traceback_function,_cgo_get_traceback_function,go_cgo_bridge,L1_194,0000000001877720
_cgo_libc_setegid,_cgo_libc_setegid,go_cgo_bridge,L1_195,0000000001877d40
_cgo_libc_seteuid,_cgo_libc_seteuid,go_cgo_bridge,L1_196,0000000001877d70
_cgo_libc_setgid,_cgo_libc_setgid,go_cgo_bridge,L1_197,0000000001877da0
_cgo_libc_setgroups,_cgo_libc_setgroups,go_cgo_bridge,L1_198,0000000001877dd0
_cgo_libc_setregid,_cgo_libc_setregid,go_cgo_bridge,L1_199,0000000001877e00
_cgo_libc_setresgid,_cgo_libc_setresgid,go_cgo_bridge,L1_200,0000000001877e30
_cgo_libc_setresuid,_cgo_libc_setresuid,go_cgo_bridge,L1_201,0000000001877e60
_cgo_libc_setreuid,_cgo_libc_setreuid,go_cgo_bridge,L1_202,0000000001877e90
_cgo_libc_setuid,_cgo_libc_setuid,go_cgo_bridge,L1_203,0000000001877ec0
_cgo_panic,_cgo_panic,go_cgo_bridge,L1_204,0000000000631c60
_cgo_release_context,_cgo_release_context,go_cgo_bridge,L1_205,0000000001877440
_cgo_set_stacklo,_cgo_set_stacklo,go_cgo_bridge,L1_206,0000000001877650
_cgo_sys_thread_start,_cgo_sys_thread_start,go_cgo_bridge,L1_207,0000000001877970
_cgo_topofstack,_cgo_topofstack,go_cgo_bridge,L1_208,00000000004c12e0
_cgo_try_pthread_create,_cgo_try_pthread_create,go_cgo_bridge,L1_209,00000000018777b0
_cgo_wait_runtime_init_done,_cgo_wait_runtime_init_done,go_cgo_bridge,L1_210,0000000001877570
common_sampler_caccept,common_sampler_caccept,llama_api,L2_050,000000000187e640
common_sampler_cfree,common_sampler_cfree,llama_api,L2_051,000000000187e620
common_sampler_cinit,common_sampler_cinit,llama_api,L2_052,000000000187e6a0
common_sampler_cinit.cold,common_sampler_cinit.cold,llama_api,L2_053,000000000040c24d
common_sampler_creset,common_sampler_creset,llama_api,L2_056,000000000187e630
common_sampler_csample,common_sampler_csample,llama_api,L2_057,000000000187e650
encoding/asn1.appendTimeCommon,encoding/asn1.appendTimeCommon,ggml_ops,L6_016,00000000007bd460
encoding/gob.(*CommonType).id,encoding/gob.(*CommonType).id,ggml_ops,L6_017,0000000000d56bc0
encoding/gob.(*CommonType).name,encoding/gob.(*CommonType).name,ggml_ops,L6_018,0000000000d56ca0
encoding/gob.(*CommonType).safeString,encoding/gob.(*CommonType).safeString,ggml_ops,L6_019,0000000000d56c60
encoding/gob.(*CommonType).setId,encoding/gob.(*CommonType).setId,ggml_ops,L6_020,0000000000d56c00
encoding/gob.(*CommonType).string,encoding/gob.(*CommonType).string,ggml_ops,L6_021,0000000000d56c20
ggml_abort,ggml_abort,ggml_ops,L6_026,00000000019eb140
ggml_abs,ggml_abs,ggml_ops,L6_027,00000000019f2470
ggml_abs_inplace,ggml_abs_inplace,ggml_ops,L6_028,00000000019f2590
ggml_acc,ggml_acc,ggml_ops,L6_029,00000000019ed9e0
ggml_acc_impl,ggml_acc_impl,ggml_ops,L6_030,00000000019ece50
ggml_acc_inplace,ggml_acc_inplace,ggml_ops,L6_031,00000000019eda00
ggml_add,ggml_add,ggml_ops,L6_032,00000000019ed860
ggml_add1,ggml_add1,ggml_ops,L6_033,00000000019ed9c0
ggml_add1_impl,ggml_add1_impl,ggml_ops,L6_034,00000000019ecd70
ggml_add1_inplace,ggml_add1_inplace,ggml_ops,L6_035,00000000019ed9d0
ggml_add1_or_set,ggml_add1_or_set,ggml_ops,L6_036,00000000019f3330
ggml_add_cast,ggml_add_cast,ggml_ops,L6_037,00000000019ed900
ggml_add_impl.part.0,ggml_add_impl.part.0,ggml_ops,L6_038,00000000019eb3f0
ggml_add_inplace,ggml_add_inplace,ggml_ops,L6_039,00000000019ed8b0
ggml_add_or_set,ggml_add_or_set,ggml_ops,L6_040,00000000019f3510
ggml_add_rel_pos,ggml_add_rel_pos,ggml_ops,L6_041,00000000019f1df0
ggml_add_rel_pos_impl,ggml_add_rel_pos_impl,ggml_ops,L6_042,00000000019ed4b0
ggml_add_rel_pos_inplace,ggml_add_rel_pos_inplace,ggml_ops,L6_043,00000000019f1e00
ggml_aligned_free,ggml_aligned_free,ggml_ops,L6_044,00000000019eb760
ggml_aligned_malloc,ggml_aligned_malloc,ggml_ops,L6_045,00000000019eb670
ggml_arange,ggml_arange,ggml_ops,L6_046,00000000019f1130
ggml_are_same_shape,ggml_are_same_shape,ggml_ops,L6_047,00000000019ec390
ggml_are_same_stride,ggml_are_same_stride,ggml_ops,L6_048,00000000019ec3c0
ggml_argmax,ggml_argmax,ggml_ops,L6_049,00000000019ede60
ggml_argsort,ggml_argsort,ggml_ops,L6_050,00000000019f1200
ggml_backend_alloc_buffer,ggml_backend_alloc_buffer,ggml_backend,L5_005,00000000019fd710
ggml_backend_alloc_ctx_tensors,ggml_backend_alloc_ctx_tensors,ggml_backend,L5_006,00000000019d2e00
ggml_backend_alloc_ctx_tensors_from_buft,ggml_backend_alloc_ctx_tensors_from_buft,ggml_backend,L5_007,00000000019d2c20
ggml_backend_buffer_clear,ggml_backend_buffer_clear,ggml_backend,L5_008,00000000019fcb10
ggml_backend_buffer_copy_tensor,ggml_backend_buffer_copy_tensor,ggml_backend,L5_009,00000000019fccc0
ggml_backend_buffer_free,ggml_backend_buffer_free,ggml_backend,L5_010,00000000019fca20
ggml_backend_buffer_get_alignment,ggml_backend_buffer_get_alignment,ggml_backend,L5_011,00000000019fcbb0
ggml_backend_buffer_get_alloc_size,ggml_backend_buffer_get_alloc_size,ggml_backend,L5_012,00000000019fcbf0
ggml_backend_buffer_get_base,ggml_backend_buffer_get_base,ggml_backend,L5_013,00000000019fcaa0
ggml_backend_buffer_get_max_size,ggml_backend_buffer_get_max_size,ggml_backend,L5_014,00000000019fcbd0
ggml_backend_buffer_get_size,ggml_backend_buffer_get_size,ggml_backend,L5_015,00000000019fca90
ggml_backend_buffer_get_type,ggml_backend_buffer_get_type,ggml_backend,L5_016,00000000019fcb80
ggml_backend_buffer_get_usage,ggml_backend_buffer_get_usage,ggml_backend,L5_017,00000000019fcb70
ggml_backend_buffer_init,ggml_backend_buffer_init,ggml_backend,L5_018,00000000019fc8a0
ggml_backend_buffer_init_tensor,ggml_backend_buffer_init_tensor,ggml_backend,L5_019,00000000019fcaf0
ggml_backend_buffer_is_host,ggml_backend_buffer_is_host,ggml_backend,L5_020,00000000019fcc10
ggml_backend_buffer_is_multi_buffer,ggml_backend_buffer_is_multi_buffer,ggml_backend,L5_021,00000000019fdcf0
ggml_backend_buffer_name,ggml_backend_buffer_name,ggml_backend,L5_022,00000000019fcb90
ggml_backend_buffer_reset,ggml_backend_buffer_reset,ggml_backend,L5_023,00000000019fcca0
ggml_backend_buffer_set_usage,ggml_backend_buffer_set_usage,ggml_backend,L5_024,00000000019fdd60
ggml_backend_buft_alloc_buffer,ggml_backend_buft_alloc_buffer,ggml_backend,L5_025,00000000019fc900
ggml_backend_buft_get_alignment,ggml_backend_buft_get_alignment,ggml_backend,L5_026,00000000019fc820
ggml_backend_buft_get_alloc_size,ggml_backend_buft_get_alloc_size,ggml_backend,L5_027,00000000019fc850
ggml_backend_buft_get_device,ggml_backend_buft_get_device,ggml_backend,L5_028,00000000019fc890
ggml_backend_buft_get_max_size,ggml_backend_buft_get_max_size,ggml_backend,L5_029,00000000019fc830
ggml_backend_buft_is_host,ggml_backend_buft_is_host,ggml_backend,L5_030,00000000019fc870
ggml_backend_buft_name,ggml_backend_buft_name,ggml_backend,L5_031,00000000019fc810
ggml_backend_compare_graph_backend,ggml_backend_compare_graph_backend,ggml_backend,L5_032,0000000001a009f0
ggml_backend_cpu_buffer_from_ptr,ggml_backend_cpu_buffer_from_ptr,ggml_backend,L5_043,0000000001a00b70
ggml_backend_cpu_buffer_type,ggml_backend_cpu_buffer_type,ggml_backend,L5_049,0000000001a00b60
ggml_backend_cpu_init,ggml_backend_cpu_init,ggml_backend,L5_074,0000000001a530d0
ggml_backend_cpu_init.cold,ggml_backend_cpu_init.cold,ggml_backend,L5_075,0000000000422468
ggml_backend_cpu_reg,ggml_backend_cpu_reg,ggml_backend,L5_076,0000000001a530b0
ggml_backend_cpu_set_abort_callback,ggml_backend_cpu_set_abort_callback,ggml_backend,L5_081,0000000001a52ed0
ggml_backend_cpu_set_n_threads,ggml_backend_cpu_set_n_threads,ggml_backend,L5_082,0000000001a52e30
ggml_backend_cpu_set_threadpool,ggml_backend_cpu_set_threadpool,ggml_backend,L5_083,0000000001a52e70
ggml_backend_dev_backend_reg,ggml_backend_dev_backend_reg,ggml_backend,L5_084,00000000019fd6d0
ggml_backend_dev_buffer_from_host_ptr,ggml_backend_dev_buffer_from_host_ptr,ggml_backend,L5_085,00000000019fd790
ggml_backend_dev_buffer_type,ggml_backend_dev_buffer_type,ggml_backend,L5_086,00000000019fd6f0
ggml_backend_dev_by_name,ggml_backend_dev_by_name,ggml_backend,L5_087,00000000019f8800
ggml_backend_dev_by_type,ggml_backend_dev_by_type,ggml_backend,L5_088,00000000019f88f0
ggml_backend_dev_count,ggml_backend_dev_count,ggml_backend,L5_089,00000000019f8790
ggml_backend_dev_description,ggml_backend_dev_description,ggml_backend,L5_090,00000000019fd680
ggml_backend_dev_get,ggml_backend_dev_get,ggml_backend,L5_091,00000000019f87b0
ggml_backend_dev_get_props,ggml_backend_dev_get_props,ggml_backend,L5_092,00000000019fd6b0
ggml_backend_dev_host_buffer_type,ggml_backend_dev_host_buffer_type,ggml_backend,L5_093,00000000019fd770
ggml_backend_device_register,ggml_backend_device_register,ggml_backend,L5_101,00000000019f89a0
ggml_backend_dev_init,ggml_backend_dev_init,ggml_backend,L5_094,00000000019fd6e0
ggml_backend_dev_memory,ggml_backend_dev_memory,ggml_backend,L5_095,00000000019fd690
ggml_backend_dev_name,ggml_backend_dev_name,ggml_backend,L5_096,00000000019fd670
ggml_backend_dev_offload_op,ggml_backend_dev_offload_op,ggml_backend,L5_097,00000000019fd960
ggml_backend_dev_supports_buft,ggml_backend_dev_supports_buft,ggml_backend,L5_098,00000000019fd7c0
ggml_backend_dev_supports_op,ggml_backend_dev_supports_op,ggml_backend,L5_099,00000000019fd7a0
ggml_backend_dev_type,ggml_backend_dev_type,ggml_backend,L5_100,00000000019fd6a0
ggml_backend_event_free,ggml_backend_event_free,ggml_backend,L5_102,00000000019fd5a0
ggml_backend_event_new,ggml_backend_event_new,ggml_backend,L5_103,00000000019fd580
ggml_backend_event_record,ggml_backend_event_record,ggml_backend,L5_104,00000000019fd5c0
ggml_backend_event_synchronize,ggml_backend_event_synchronize,ggml_backend,L5_105,00000000019fd600
ggml_backend_event_wait,ggml_backend_event_wait,ggml_backend,L5_106,00000000019fd640
ggml_backend_free,ggml_backend_free,ggml_backend,L5_107,00000000019fcd40
ggml_backend_get_alignment,ggml_backend_get_alignment,ggml_backend,L5_108,00000000019fd730
ggml_backend_get_default_buffer_type,ggml_backend_get_default_buffer_type,ggml_backend,L5_109,00000000019fd700
ggml_backend_get_device,ggml_backend_get_device,ggml_backend,L5_110,00000000019fd350
ggml_backend_get_max_size,ggml_backend_get_max_size,ggml_backend,L5_111,00000000019fd750
ggml_backend_graph_compute,ggml_backend_graph_compute,sched_compute,L4_005,00000000019fd320
ggml_backend_graph_compute_async,ggml_backend_graph_compute_async,sched_compute,L4_006,00000000019fd310
ggml_backend_graph_copy,ggml_backend_graph_copy,ggml_backend,L5_112,0000000001a00700
ggml_backend_graph_copy_free,ggml_backend_graph_copy_free,ggml_backend,L5_113,0000000001a009c0
ggml_backend_graph_plan_compute,ggml_backend_graph_plan_compute,sched_compute,L4_007,00000000019fd2e0
ggml_backend_graph_plan_create,ggml_backend_graph_plan_create,sched_compute,L4_008,00000000019fd280
ggml_backend_graph_plan_free,ggml_backend_graph_plan_free,sched_compute,L4_009,00000000019fd2b0
ggml_backend_guid,ggml_backend_guid,ggml_backend,L5_114,00000000019fcd00
ggml_backend_init_best,ggml_backend_init_best,ggml_backend,L5_115,00000000019f8960
ggml_backend_init_by_name,ggml_backend_init_by_name,ggml_backend,L5_116,00000000019f88c0
ggml_backend_init_by_type,ggml_backend_init_by_type,ggml_backend,L5_117,00000000019f8930
ggml_backend_is_cpu,ggml_backend_is_cpu,ggml_backend,L5_118,0000000001a52e10
ggml_backend_load,ggml_backend_load,ggml_backend,L5_119,00000000019f8da0
ggml_backend_load_all,ggml_backend_load_all,ggml_backend,L5_121,00000000019fb290
ggml_backend_load_all_from_path,ggml_backend_load_all_from_path,ggml_backend,L5_122,00000000019fb1b0
ggml_backend_load.cold,ggml_backend_load.cold,ggml_backend,L5_120,000000000041f2f4
ggml_backend_multi_buffer_alloc_buffer,ggml_backend_multi_buffer_alloc_buffer,ggml_backend,L5_125,00000000019fdc00
ggml_backend_multi_buffer_set_usage,ggml_backend_multi_buffer_set_usage,ggml_backend,L5_128,00000000019fdd00
ggml_backend_name,ggml_backend_name,ggml_backend,L5_129,00000000019fcd20
ggml_backend_offload_op,ggml_backend_offload_op,ggml_backend,L5_130,00000000019fd980
ggml_backend_reg_by_name,ggml_backend_reg_by_name,ggml_backend,L5_131,00000000019f86d0
ggml_backend_reg_count,ggml_backend_reg_count,ggml_backend,L5_132,00000000019f8670
ggml_backend_reg_dev_count,ggml_backend_reg_dev_count,ggml_backend,L5_133,00000000019fdbc0
ggml_backend_reg_dev_get,ggml_backend_reg_dev_get,ggml_backend,L5_134,00000000019fdbd0
ggml_backend_reg_get,ggml_backend_reg_get,ggml_backend,L5_135,00000000019f8690
ggml_backend_reg_get_proc_address,ggml_backend_reg_get_proc_address,ggml_backend,L5_136,00000000019fdbe0
ggml_backend_register,ggml_backend_register,ggml_backend,L5_138,00000000019f8e70
ggml_backend_register.cold,ggml_backend_register.cold,ggml_backend,L5_139,000000000041f34e
ggml_backend_reg_name,ggml_backend_reg_name,ggml_backend,L5_137,00000000019fdbb0
ggml_backend_sched_alloc_graph,ggml_backend_sched_alloc_graph,sched_compute,L4_010,00000000019ffea0
ggml_backend_sched_free,ggml_backend_sched_free,sched_compute,L4_014,00000000019fdd90
ggml_backend_sched_get_backend,ggml_backend_sched_get_backend,sched_compute,L4_015,00000000019fe320
ggml_backend_sched_get_buffer_size,ggml_backend_sched_get_buffer_size,sched_compute,L4_016,00000000019fe360
ggml_backend_sched_get_n_backends,ggml_backend_sched_get_n_backends,sched_compute,L4_017,00000000019fe310
ggml_backend_sched_get_n_copies,ggml_backend_sched_get_n_copies,sched_compute,L4_018,00000000019fe300
ggml_backend_sched_get_n_splits,ggml_backend_sched_get_n_splits,sched_compute,L4_019,00000000019fe2f0
ggml_backend_sched_get_tensor_backend,ggml_backend_sched_get_tensor_backend,sched_compute,L4_020,00000000019fe440
ggml_backend_sched_graph_compute,ggml_backend_sched_graph_compute,sched_compute,L4_021,0000000001a00420
ggml_backend_sched_graph_compute_async,ggml_backend_sched_graph_compute_async,sched_compute,L4_022,0000000001a00020
ggml_backend_sched_new,ggml_backend_sched_new,sched_compute,L4_023,00000000019fdf20
ggml_backend_sched_reserve,ggml_backend_sched_reserve,sched_compute,L4_024,00000000019ffe20
ggml_backend_sched_reset,ggml_backend_sched_reset,sched_compute,L4_025,00000000019fdeb0
ggml_backend_sched_set_eval_callback,ggml_backend_sched_set_eval_callback,sched_compute,L4_026,00000000019fe2e0
ggml_backend_sched_set_tensor_backend,ggml_backend_sched_set_tensor_backend,sched_compute,L4_027,00000000019fe3c0
ggml_backend_sched_synchronize,ggml_backend_sched_synchronize,sched_compute,L4_029,00000000019fe290
ggml_backend_supports_buft,ggml_backend_supports_buft,ggml_backend,L5_140,00000000019fd7d0
ggml_backend_supports_op,ggml_backend_supports_op,ggml_backend,L5_141,00000000019fd7b0
ggml_backend_synchronize,ggml_backend_synchronize,ggml_backend,L5_142,00000000019fd260
ggml_backend_tensor_alloc,ggml_backend_tensor_alloc,ggml_backend,L5_143,0000000001a005d0
ggml_backend_tensor_copy,ggml_backend_tensor_copy,ggml_backend,L5_144,00000000019fd360
ggml_backend_tensor_copy_async,ggml_backend_tensor_copy_async,ggml_backend,L5_145,00000000019fd4a0
ggml_backend_tensor_get,ggml_backend_tensor_get,ggml_backend,L5_146,00000000019fcf50
ggml_backend_tensor_get_async,ggml_backend_tensor_get_async,ggml_backend,L5_147,00000000019fd070
ggml_backend_tensor_memset,ggml_backend_tensor_memset,ggml_backend,L5_148,00000000019fd140
ggml_backend_tensor_set,ggml_backend_tensor_set,ggml_backend,L5_149,00000000019fcd60
ggml_backend_tensor_set_async,ggml_backend_tensor_set_async,ggml_backend,L5_150,00000000019fce80
ggml_backend_unload,ggml_backend_unload,ggml_backend,L5_153,00000000019f8b00
ggml_backend_view_init,ggml_backend_view_init,ggml_backend,L5_154,0000000001a00450
ggml_barrier,ggml_barrier,ggml_ops,L6_051,0000000001a398d0
ggml_bf16_to_fp32,ggml_bf16_to_fp32,ggml_ops,L6_052,00000000019eb850
ggml_bf16_to_fp32_row,ggml_bf16_to_fp32_row,ggml_ops,L6_053,00000000019eac80
ggml_blck_size,ggml_blck_size,ggml_ops,L6_054,00000000019ebaf0
ggml_build_backward_expand,ggml_build_backward_expand,ggml_ops,L6_055,00000000019f3e50
ggml_build_forward_expand,ggml_build_forward_expand,ggml_ops,L6_056,00000000019f32e0
ggml_can_repeat,ggml_can_repeat,ggml_ops,L6_057,00000000019ec3f0
ggml_cast,ggml_cast,ggml_ops,L6_058,00000000019ee970
ggml_clamp,ggml_clamp,ggml_ops,L6_059,00000000019f0150
ggml_compute_forward,ggml_compute_forward,ggml_ops,L6_060,0000000001a42610
ggml_compute_forward_acc,ggml_compute_forward_acc,ggml_ops,L6_062,0000000001a39940
ggml_compute_forward_add,ggml_compute_forward_add,ggml_ops,L6_063,0000000001a34ff0
ggml_compute_forward_add1,ggml_compute_forward_add1,ggml_ops,L6_065,0000000001a37a60
ggml_compute_forward_add1.cold,ggml_compute_forward_add1.cold,ggml_ops,L6_066,0000000000421ab9
ggml_compute_forward_add.cold,ggml_compute_forward_add.cold,ggml_ops,L6_064,0000000000421a9a
ggml_compute_forward.cold,ggml_compute_forward.cold,ggml_ops,L6_061,0000000000421c2d
ggml_compute_forward_concat,ggml_compute_forward_concat,ggml_ops,L6_067,0000000001a26d60
ggml_compute_forward_conv_transpose_1d,ggml_compute_forward_conv_transpose_1d,ggml_ops,L6_068,0000000001a3abb0
ggml_compute_forward_conv_transpose_2d,ggml_compute_forward_conv_transpose_2d,ggml_ops,L6_069,0000000001a3b6c0
ggml_compute_forward_count_equal,ggml_compute_forward_count_equal,ggml_ops,L6_070,0000000001a39de0
ggml_compute_forward_cross_entropy_loss_back,ggml_compute_forward_cross_entropy_loss_back,ggml_ops,L6_071,0000000001a24840
ggml_compute_forward_cross_entropy_loss_back.cold,ggml_compute_forward_cross_entropy_loss_back.cold,ggml_ops,L6_072,0000000000421318
ggml_compute_forward_cross_entropy_loss_f32,ggml_compute_forward_cross_entropy_loss_f32,ggml_ops,L6_073,0000000001a3e6c0
ggml_compute_forward_cross_entropy_loss_f32.cold,ggml_compute_forward_cross_entropy_loss_f32.cold,ggml_ops,L6_074,0000000000421af7
ggml_compute_forward_diag,ggml_compute_forward_diag,ggml_ops,L6_075,0000000001a265d0
ggml_compute_forward_diag_mask_f32,ggml_compute_forward_diag_mask_f32,ggml_ops,L6_076,0000000001a3a940
ggml_compute_forward_div,ggml_compute_forward_div,ggml_ops,L6_077,0000000001a1fde0
ggml_compute_forward_dup,ggml_compute_forward_dup,ggml_ops,L6_078,0000000001a2fbe0
ggml_compute_forward_flash_attn_back_f32,ggml_compute_forward_flash_attn_back_f32,ggml_ops,L6_079,0000000001a3bea0
ggml_compute_forward_flash_attn_back_f32.cold,ggml_compute_forward_flash_attn_back_f32.cold,ggml_ops,L6_080,0000000000421ad8
ggml_compute_forward_flash_attn_ext_f16,ggml_compute_forward_flash_attn_ext_f16,ggml_ops,L6_081,0000000001a2c6f0
ggml_compute_forward_get_rows,ggml_compute_forward_get_rows,ggml_ops,L6_082,0000000001a23430
ggml_compute_forward_get_rows_back,ggml_compute_forward_get_rows_back,ggml_ops,L6_084,0000000001a26920
ggml_compute_forward_get_rows.cold,ggml_compute_forward_get_rows.cold,ggml_ops,L6_083,000000000042106e
ggml_compute_forward_gla,ggml_compute_forward_gla,ggml_ops,L6_085,0000000001a3dfd0
ggml_compute_forward_group_norm,ggml_compute_forward_group_norm,ggml_ops,L6_086,0000000001a220f0
ggml_compute_forward_im2col,ggml_compute_forward_im2col,ggml_ops,L6_087,0000000001a289d0
ggml_compute_forward_mul,ggml_compute_forward_mul,ggml_ops,L6_088,0000000001a1f720
ggml_compute_forward_mul_mat,ggml_compute_forward_mul_mat,ggml_ops,L6_089,0000000001a40320
ggml_compute_forward_mul_mat.cold,ggml_compute_forward_mul_mat.cold,ggml_ops,L6_090,0000000000421b92
ggml_compute_forward_mul_mat_id,ggml_compute_forward_mul_mat_id,ggml_ops,L6_091,0000000001a417f0
ggml_compute_forward_mul_mat_id.cold,ggml_compute_forward_mul_mat_id.cold,ggml_ops,L6_092,0000000000421bef
ggml_compute_forward_norm,ggml_compute_forward_norm,ggml_ops,L6_093,0000000001a20c00
ggml_compute_forward_opt_step_adamw,ggml_compute_forward_opt_step_adamw,ggml_ops,L6_094,0000000001a24e60
ggml_compute_forward_out_prod,ggml_compute_forward_out_prod,ggml_ops,L6_095,0000000001a3f040
ggml_compute_forward_repeat,ggml_compute_forward_repeat,ggml_ops,L6_096,0000000001a279d0
ggml_compute_forward_repeat_back,ggml_compute_forward_repeat_back,ggml_ops,L6_097,0000000001a271c0
ggml_compute_forward_rms_norm,ggml_compute_forward_rms_norm,ggml_ops,L6_098,0000000001a21290
ggml_compute_forward_rms_norm_back,ggml_compute_forward_rms_norm_back,ggml_ops,L6_099,0000000001a217a0
ggml_compute_forward_rope_f16,ggml_compute_forward_rope_f16,ggml_ops,L6_100,0000000001a2b1b0
ggml_compute_forward_rope_f32,ggml_compute_forward_rope_f32,ggml_ops,L6_101,0000000001a29b70
ggml_compute_forward_rwkv_wkv6,ggml_compute_forward_rwkv_wkv6,ggml_ops,L6_102,0000000001a3d8a0
ggml_compute_forward_set,ggml_compute_forward_set,ggml_ops,L6_103,0000000001a3a170
ggml_compute_forward_silu_back,ggml_compute_forward_silu_back,ggml_ops,L6_104,0000000001a23200
ggml_compute_forward_silu_back.cold,ggml_compute_forward_silu_back.cold,ggml_ops,L6_105,0000000000420f95
ggml_compute_forward_soft_max_ext_back,ggml_compute_forward_soft_max_ext_back,ggml_ops,L6_106,0000000001a20490
